"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jun 10 12:11:39 GMT 2021","Thu Jun 10 12:11:42 GMT 2021","2583","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","test.java.tests.theInternet.parallel.TestTwo","testTwoExpectedFailure","testTwoExpectedFailure","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:55 GMT 2021","Thu Jun 10 12:11:56 GMT 2021","1061","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.selenium.TestElementGetScreenshot","test.java.tests.selenium.TestElementGetScreenshot","testElementGetScreenshot","testElementGetScreenshot","Verify the element capture as an image using getScreenshotAs() method Selenium 4 feature."
"passed","Thu Jun 10 12:11:43 GMT 2021","Thu Jun 10 12:11:43 GMT 2021","1","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","test.java.tests.theInternet.parallel.TestThree","testThreeUnstableTest","testThreeUnstableTest","Verify the error message with invalid username and password."
"failed","Thu Jun 10 12:11:53 GMT 2021","Thu Jun 10 12:11:55 GMT 2021","1413","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","test.java.tests.theInternet.parallel.TestFour","testFourExpectedFailure","testFourExpectedFailure","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:29 GMT 2021","Thu Jun 10 12:11:29 GMT 2021","1","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","test.java.tests.theInternet.parallel.TestOne","testOneUnstableTest","testOneUnstableTest","Verify the error message with invalid username and password."
"passed","Thu Jun 10 12:11:43 GMT 2021","Thu Jun 10 12:11:44 GMT 2021","1686","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginTwo","testThreeValidLoginTwo","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:44 GMT 2021","Thu Jun 10 12:11:46 GMT 2021","1356","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","test.java.tests.theInternet.parallel.TestThree","testThreeValidLoginOne","testThreeValidLoginOne","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:28 GMT 2021","Thu Jun 10 12:11:30 GMT 2021","1989","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginTwo","testOneValidLoginTwo","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:50 GMT 2021","Thu Jun 10 12:11:51 GMT 2021","1699","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginOne","testFourValidLoginOne","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:35 GMT 2021","Thu Jun 10 12:11:35 GMT 2021","1","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","test.java.tests.theInternet.parallel.TestTwo","testTwoUnstableTest","testTwoUnstableTest","Verify the error message with invalid username and password."
"passed","Thu Jun 10 12:11:50 GMT 2021","Thu Jun 10 12:11:50 GMT 2021","1","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","test.java.tests.theInternet.parallel.TestFour","testFourUnstableTest","testFourUnstableTest","Verify the error message with invalid username and password."
"passed","Thu Jun 10 12:11:35 GMT 2021","Thu Jun 10 12:11:37 GMT 2021","2275","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginTwo","testTwoValidLoginTwo","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:28 GMT 2021","Thu Jun 10 12:11:31 GMT 2021","2037","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","test.java.tests.theInternet.parallel.TestOne","testOneValidLoginOne","testOneValidLoginOne","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:35 GMT 2021","Thu Jun 10 12:11:36 GMT 2021","1551","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestTwo","test.java.tests.theInternet.parallel.TestTwo","testTwoValidLoginOne","testTwoValidLoginOne","Verify the successful login with valid username and password."
"failed","Thu Jun 10 12:11:32 GMT 2021","Thu Jun 10 12:11:34 GMT 2021","1471","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestOne","test.java.tests.theInternet.parallel.TestOne","testOneExpectedFailure","testOneExpectedFailure","Verify the successful login with valid username and password."
"passed","Thu Jun 10 12:11:49 GMT 2021","Thu Jun 10 12:11:51 GMT 2021","1853","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestFour","test.java.tests.theInternet.parallel.TestFour","testFourValidLoginTwo","testFourValidLoginTwo","Verify the successful login with valid username and password."
"failed","Thu Jun 10 12:11:47 GMT 2021","Thu Jun 10 12:11:49 GMT 2021","2221","Suite - Parallel Execution","Test Parallel Execution","test.java.tests.theInternet.parallel.TestThree","test.java.tests.theInternet.parallel.TestThree","testThreeExpectedFailure","testThreeExpectedFailure","Verify the successful login with valid username and password."
